protein,IHD,CM,ARR,VD,CHD,CCD,VOO,OTH
o14807,0.03618415666906897,0.0646212651134467,0.028762142914404785,0.006283800750593269,0.029602517803574015,0.0,0.006993963372428103,0.04067836903694059
o15061,0.030159936142983484,0.03343094981852819,0.0285253749961756,0.024396565552240047,0.03220070245326784,0.01769585445899265,0.0,0.03694103828499703
q01973,0.02011326116307351,0.021547256822697466,0.0,0.0,0.015320904155866876,0.0,0.0,0.0
q9bx66,0.0,0.01445600236043779,0.0063747547651322655,0.006618384838298426,0.006595114676206715,0.0,0.0,0.010007945680695043
o00391,0.0,0.02235834460767178,0.0,0.0,0.0,0.0,0.0,0.014661732602256611
q13873,0.005748979029953727,0.01959217109359365,0.0,0.01697786760049972,0.0387468962360882,0.0,0.0,0.03756902725432603
q92597,0.03268688716426131,0.012401891047820374,0.02431482412567139,0.006595656957847792,0.013150833857163773,0.020723863516118924,0.0,0.012584837595381301
q9h0m0,0.0,0.012437912814772398,0.017910786107793487,0.0,0.0,0.0,0.0,0.023461556597375848
q6rw13,0.0,0.0,0.014765341780532605,0.0,0.0,0.0,0.0,0.03749080854352697
q02818,0.025561730840761486,0.03228309493047751,0.012723862501089114,0.0,0.0,0.013803407507902404,0.0,0.02405777966746901
o15273,0.0,0.03705355918447018,0.0,0.030262000668641296,0.0196683991371069,0.0,0.0,0.03196162783078094
q9ubn1,0.005808440207270225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q6pfw1,0.01844197602679593,0.006220442590743139,0.0,0.0,0.0,0.0,0.0,0.0
p20930,0.017439914525876996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p46736,0.009207101613057428,0.009862503889950377,0.0,0.0,0.0,0.0,0.0,0.0
q9h9p2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006313347369889244
